segment_id,road,direction,miles,road_class,func_class,aadt
segment_463,road_11000097,SOUTHBOUND,0.612146004004004,Interstate,1,52307
segment_464,road_11000097,NORTHBOUND,0.526504001001001,Interstate,1,37520
segment_465,road_11000097,NORTHBOUND,0.209486003003003,Interstate,1,45388
segment_466,road_11000097,SOUTHBOUND,0.466501004004004,Interstate,1,51666
segment_467,road_11000097,NORTHBOUND,0.10456700400400401,Interstate,1,54605
segment_468,road_11000097,NORTHBOUND,0.612457004004004,Interstate,1,54817
segment_469,road_11000097,SOUTHBOUND,2.248833003003003,Interstate,1,42872
segment_470,road_11000097,SOUTHBOUND,6.577080001001001,Interstate,1,76793
segment_471,road_11000097,NORTHBOUND,2.201480001001001,Interstate,1,78706
segment_472,road_11000097,SOUTHBOUND,1.645929004004004,Interstate,1,64906
segment_473,road_11000097,NORTHBOUND,6.507346002002002,Interstate,1,77295
segment_474,road_11000097,SOUTHBOUND,2.9551450030030026,Interstate,1,56654
segment_475,road_11000097,NORTHBOUND,1.6368210010010011,Interstate,1,65228
segment_476,road_11000097,SOUTHBOUND,0.798516001001001,Interstate,1,42682
segment_477,road_11000097,NORTHBOUND,2.883791,Interstate,1,58164
segment_478,road_11000097,SOUTHBOUND,1.967065002002002,Interstate,1,44470
segment_479,road_11000097,NORTHBOUND,0.7289430020020019,Interstate,1,57440
segment_480,road_11000097,SOUTHBOUND,3.380157003003003,Interstate,1,37685
segment_481,road_11000097,NORTHBOUND,1.908672001001001,Interstate,1,46987
segment_482,road_11000097,SOUTHBOUND,1.093415,Interstate,1,37635
segment_483,road_11000097,NORTHBOUND,3.4465550030030028,Interstate,1,41894
segment_484,road_11000097,SOUTHBOUND,0.301040001001001,Interstate,1,42891
segment_485,road_11000097,SOUTHBOUND,2.6884690030030027,Interstate,1,32631
segment_486,road_11000097,NORTHBOUND,0.27244000100100096,Interstate,1,60534
segment_487,road_11000097,NORTHBOUND,1.3265930010010012,Interstate,1,44995
segment_488,road_11000097,NORTHBOUND,7.958360004004004,Interstate,1,35075
segment_489,road_11000097,NORTHBOUND,2.4972420030030027,Interstate,1,34370
segment_490,road_11000097,SOUTHBOUND,7.872034004004004,Interstate,1,38316
segment_491,road_11000097,NORTHBOUND,2.332652001001001,Interstate,1,33064
segment_492,road_11000097,SOUTHBOUND,0.5048050040040041,Interstate,1,45446
segment_493,road_11000097,SOUTHBOUND,0.484303001001001,Interstate,1,78827
segment_494,road_11000097,NORTHBOUND,1.32163,Interstate,1,86063
segment_495,road_11000097,NORTHBOUND,0.45762400200200204,Interstate,1,90512
segment_496,road_11000097,NORTHBOUND,0.629942,Interstate,1,81332
segment_497,road_11000097,NORTHBOUND,0.61653,Interstate,1,82022
segment_498,road_11000097,SOUTHBOUND,0.122867003003003,Interstate,1,74452
segment_499,road_11000097,SOUTHBOUND,0.095033002002002,Interstate,1,38761
segment_500,road_11000097,NORTHBOUND,0.063147,Interstate,1,46527
segment_501,road_11000097,SOUTHBOUND,0.21490300100100101,Interstate,1,21463
segment_502,road_11000097,NORTHBOUND,0.240184004004004,Interstate,1,38148
segment_503,road_11000097,SOUTHBOUND,0.11903000200200199,Interstate,1,65082
segment_504,road_11000097,SOUTHBOUND,0.29116200400400405,Interstate,1,69122
segment_505,road_11000097,NORTHBOUND,0.484656003003003,Interstate,1,34948
segment_506,road_11000098,SOUTHBOUND,2.689628001001001,Interstate,2,45802
segment_507,road_11000098,SOUTHBOUND,0.144159003003003,Interstate,2,38956
segment_508,road_11000098,SOUTHBOUND,0.14261000200200202,Interstate,2,58994
segment_509,road_11000098,NORTHBOUND,2.529560001001001,Interstate,2,50155
segment_510,road_11000098,NORTHBOUND,0.402839003003003,Interstate,2,58430
segment_511,road_11000098,SOUTHBOUND,0.176712003003003,Interstate,2,31576
segment_512,road_11000098,SOUTHBOUND,0.584668002002002,Interstate,2,29829
segment_513,road_11000098,NORTHBOUND,0.615953004004004,Interstate,2,48723
segment_514,road_11000098,NORTHBOUND,0.110043001001001,Interstate,2,39589
segment_515,road_11000098,NORTHBOUND,0.556338002002002,Interstate,2,32758
segment_516,road_11000098,NORTHBOUND,0.184925003003003,Interstate,2,50682
segment_517,road_11000100,SOUTHBOUND,1.5074110040040039,Interstate,1,23763
segment_518,road_11000100,NORTHBOUND,2.8838120020020024,Interstate,1,25419
segment_519,road_11000100,NORTHBOUND,1.398333001001001,Interstate,1,27919
segment_520,road_11000100,SOUTHBOUND,1.060834003003003,Interstate,1,37083
segment_521,road_11000100,NORTHBOUND,3.358389,Interstate,1,25845
segment_522,road_11000100,SOUTHBOUND,0.051778001001001,Interstate,1,48880
segment_523,road_11000100,NORTHBOUND,0.05743300200200201,Interstate,1,24427
segment_524,road_11000100,SOUTHBOUND,0.44208400400400405,Interstate,1,92046
segment_525,road_11000100,SOUTHBOUND,0.335968001001001,Interstate,1,25869
segment_526,road_11000100,SOUTHBOUND,0.540405,Interstate,1,15760
segment_527,road_11000100,SOUTHBOUND,0.5924770020020019,Interstate,1,10902
segment_528,road_11000100,SOUTHBOUND,0.178001002002002,Interstate,1,17607
segment_529,road_11000100,SOUTHBOUND,0.5715750040040041,Interstate,1,32584
segment_530,road_11000100,SOUTHBOUND,0.5052180040040041,Interstate,1,45154
segment_531,road_11000100,SOUTHBOUND,0.386883002002002,Interstate,1,56994
segment_532,road_11000100,NORTHBOUND,2.9621320030030027,Interstate,1,33133
segment_533,road_11000100,SOUTHBOUND,2.946716004004004,Interstate,1,27631
segment_534,road_11000100,NORTHBOUND,0.593611001001001,Interstate,1,90051
segment_535,road_11000100,SOUTHBOUND,2.811509,Interstate,1,26132
segment_536,road_11000100,NORTHBOUND,0.390983,Interstate,1,46882
segment_537,road_11000100,NORTHBOUND,0.256940001001001,Interstate,1,44221
segment_538,road_11000100,NORTHBOUND,0.7367510020020019,Interstate,1,22805
segment_539,road_11000100,NORTHBOUND,0.235614,Interstate,1,26433
segment_540,road_11000100,NORTHBOUND,0.5120840010010009,Interstate,1,13221
segment_541,road_11000100,NORTHBOUND,0.513394001001001,Interstate,1,17917
segment_542,road_11000100,NORTHBOUND,0.554545003003003,Interstate,1,18457
segment_543,road_11000100,NORTHBOUND,0.33912900100100096,Interstate,1,12646
segment_544,road_11000100,SOUTHBOUND,0.825818,Interstate,1,62263
segment_545,road_11000100,SOUTHBOUND,0.979732001001001,Interstate,1,58621
segment_546,road_11000100,NORTHBOUND,3.229220003003003,Interstate,1,32168
segment_547,road_11000100,NORTHBOUND,0.374728004004004,Interstate,1,55792
segment_548,road_11000100,NORTHBOUND,1.313919003003003,Interstate,1,60046
segment_549,road_11000100,SOUTHBOUND,3.525754001001001,Interstate,1,32820
segment_550,road_11000100,NORTHBOUND,1.019813,Interstate,1,40481
segment_551,road_11000100,SOUTHBOUND,1.7821010030030031,Interstate,1,40329
segment_552,road_11000100,NORTHBOUND,0.9515390030030031,Interstate,1,47118
segment_553,road_11000100,SOUTHBOUND,0.631953004004004,Interstate,1,40387
segment_554,road_11000100,NORTHBOUND,0.8793930010010009,Interstate,1,55195
segment_555,road_11000101,EASTBOUND,3.507716001001001,Interstate,1,36318
segment_556,road_11000101,EASTBOUND,0.5791140030030031,Interstate,1,26986
segment_557,road_11000101,EASTBOUND,0.5944150020020019,Interstate,1,29907
segment_558,road_11000101,EASTBOUND,0.477741001001001,Interstate,1,32631
segment_559,road_11000101,EASTBOUND,0.301936,Interstate,1,22665
segment_560,road_11000101,EASTBOUND,0.709741001001001,Interstate,1,51460
segment_561,road_11000101,EASTBOUND,1.197483003003003,Interstate,1,24176
segment_562,road_11000101,EASTBOUND,0.148266004004004,Interstate,4,10058
segment_563,road_11000101,EASTBOUND,0.21668300200200202,Interstate,4,11471
segment_564,road_11000101,EASTBOUND,0.580472002002002,Interstate,1,14962
segment_565,road_11000101,EASTBOUND,0.505963,Interstate,4,13872
segment_566,road_11000101,WESTBOUND,0.232678002002002,Interstate,4,10193
segment_567,road_11000101,WESTBOUND,3.320194002002002,Interstate,1,30936
segment_568,road_11000101,WESTBOUND,2.499768002002002,Interstate,1,29576
segment_569,road_11000101,EASTBOUND,3.600824,Interstate,1,56173
segment_570,road_11000101,WESTBOUND,3.0252120010010013,Interstate,1,28532
segment_571,road_11000101,EASTBOUND,2.584839,Interstate,1,28886
segment_572,road_11000101,WESTBOUND,1.193067,Interstate,1,36621
segment_573,road_11000101,EASTBOUND,3.089885004004004,Interstate,1,34557
segment_574,road_11000101,WESTBOUND,0.810702001001001,Interstate,1,37749
segment_575,road_11000101,EASTBOUND,1.573413004004004,Interstate,1,36064
segment_576,road_11000101,WESTBOUND,3.508685001001001,Interstate,1,36426
segment_577,road_11000101,WESTBOUND,3.642233001001001,Interstate,1,53973
segment_578,road_11000101,WESTBOUND,0.654725001001001,Interstate,4,14548
segment_579,road_11000101,EASTBOUND,3.313791003003003,Interstate,1,30301
segment_580,road_11000101,WESTBOUND,0.635123004004004,Interstate,1,15604
segment_581,road_11000101,WESTBOUND,0.108785003003003,Interstate,4,8860
segment_582,road_11000101,WESTBOUND,0.41819100400400405,Interstate,4,13570
segment_583,road_11000101,WESTBOUND,1.007786002002002,Interstate,1,26489
segment_584,road_11000101,WESTBOUND,0.7162670010010009,Interstate,1,35501
segment_585,road_11000101,WESTBOUND,0.29784700400400405,Interstate,1,22504
segment_586,road_11000101,WESTBOUND,0.637314002002002,Interstate,1,40572
segment_587,road_11000101,WESTBOUND,0.638750001001001,Interstate,1,30239
segment_588,road_11000101,WESTBOUND,0.612692,Interstate,1,27084
segment_589,road_11000102,NORTHBOUND,2.756415003003003,Interstate,3,59128
segment_590,road_11000102,NORTHBOUND,1.7971010010010011,Interstate,3,29359
segment_591,road_11000102,SOUTHBOUND,1.5046310040040038,Interstate,3,24462
segment_592,road_11000102,SOUTHBOUND,1.7113970010010011,Interstate,3,30127
segment_593,road_11000102,SOUTHBOUND,3.268139003003003,Interstate,3,54446
segment_594,road_11000102,SOUTHBOUND,0.102382,Interstate,3,41721
segment_595,road_11000102,SOUTHBOUND,0.908028003003003,Interstate,3,34036
segment_596,road_11000102,NORTHBOUND,1.409931002002002,Interstate,3,36466
segment_597,road_11000102,NORTHBOUND,0.6754890030030031,Interstate,3,20494
segment_598,road_11000102,NORTHBOUND,1.5633770040040038,Interstate,3,30231
segment_599,road_11000102,NORTHBOUND,0.043588001001001,Interstate,3,91555
segment_600,road_11000102,SOUTHBOUND,0.8493960040040041,Interstate,3,22790
segment_601,road_11000102,SOUTHBOUND,0.046362,Interstate,3,29678
segment_602,road_11000102,NORTHBOUND,0.069397003003003,Interstate,3,37427
segment_603,road_11000103,SOUTHBOUND,0.365683003003003,State Route,2,42030
segment_604,road_11000103,SOUTHBOUND,0.163014001001001,State Route,2,46314
segment_605,road_11000103,SOUTHBOUND,0.461277,State Route,3,31793
segment_606,road_11000103,NORTHBOUND,0.47662,State Route,2,23864
segment_607,road_11000103,SOUTHBOUND,0.739979001001001,State Route,2,37308
segment_608,road_11000103,SOUTHBOUND,2.002330004004004,State Route,2,41811
segment_609,road_11000103,SOUTHBOUND,0.5276750030030031,State Route,2,38306
segment_610,road_11000103,SOUTHBOUND,1.2510200040040038,State Route,2,38339
segment_611,road_11000103,NORTHBOUND,0.219789003003003,State Route,2,36958
segment_612,road_11000103,NORTHBOUND,2.003247,State Route,2,43427
segment_613,road_11000103,SOUTHBOUND,0.23033500200200202,State Route,2,28241
segment_614,road_11000103,NORTHBOUND,0.810238,State Route,2,50553
segment_615,road_11000103,SOUTHBOUND,1.880427,State Route,2,34857
segment_616,road_11000103,NORTHBOUND,0.811985003003003,State Route,2,47343
segment_617,road_11000103,NORTHBOUND,1.912332003003003,State Route,2,40368
segment_618,road_11000103,SOUTHBOUND,0.7585520020020019,State Route,2,54275
segment_619,road_11000103,NORTHBOUND,2.199621001001001,State Route,2,47244
segment_620,road_11000103,SOUTHBOUND,0.757226002002002,State Route,2,42478
segment_621,road_11000103,NORTHBOUND,0.6398510040040041,State Route,2,37479
segment_622,road_11000103,SOUTHBOUND,2.2983510020020024,State Route,2,43308
segment_623,road_11000103,NORTHBOUND,1.299933003003003,State Route,2,38513
segment_624,road_11000103,SOUTHBOUND,0.711004004004004,State Route,2,37568
segment_625,road_11000103,SOUTHBOUND,0.699273,State Route,2,51975
segment_626,road_11000103,SOUTHBOUND,0.502126002002002,State Route,2,36043
segment_627,road_11000103,SOUTHBOUND,0.518652,State Route,2,25778
segment_628,road_11000103,SOUTHBOUND,0.751717001001001,State Route,2,37349
segment_629,road_11000103,NORTHBOUND,0.39924700400400404,State Route,3,30740
segment_630,road_11000103,NORTHBOUND,0.162336004004004,State Route,2,31565
segment_631,road_11000103,NORTHBOUND,0.134309003003003,State Route,2,47503
segment_632,road_11000103,NORTHBOUND,0.362231001001001,State Route,2,40836
segment_633,road_11000103,NORTHBOUND,0.406024001001001,State Route,2,24924
segment_634,road_11000103,NORTHBOUND,0.7482980030030031,State Route,2,48554
segment_635,road_11000103,NORTHBOUND,0.736597001001001,State Route,2,49415
segment_636,road_11000103,NORTHBOUND,0.540395002002002,State Route,2,35808
segment_637,road_11000103,SOUTHBOUND,0.29907500400400405,State Route,2,55271
segment_638,road_11000103,NORTHBOUND,0.655188,State Route,2,43298
segment_639,road_11000103,NORTHBOUND,0.669492,State Route,2,34310
segment_640,road_11000103,NORTHBOUND,0.239290002002002,State Route,2,57760
segment_641,road_11000103,SOUTHBOUND,0.500582003003003,State Route,2,23926
segment_642,road_11000103,SOUTHBOUND,0.431847003003003,State Route,2,25710
segment_643,road_11000103,NORTHBOUND,0.684879004004004,State Route,2,37224
segment_644,road_11000104,NORTHBOUND,0.6764970020020019,Interstate,2,37869
segment_645,road_11000104,NORTHBOUND,0.021753001001001,Interstate,2,29872
segment_646,road_11000104,SOUTHBOUND,0.163136,Interstate,2,30217
segment_647,road_11000104,SOUTHBOUND,0.019465004004004006,Interstate,2,22101
segment_648,road_11000104,SOUTHBOUND,0.03934000200200201,Interstate,2,32921
segment_649,road_11000104,SOUTHBOUND,0.123203002002002,Interstate,2,25007
segment_650,road_11000104,SOUTHBOUND,0.376301002002002,Interstate,2,31033
segment_651,road_11000104,NORTHBOUND,0.020423003003003003,Interstate,2,111729
segment_652,road_11000105,CLOCKWISE,0.081478,Interstate,2,71285
segment_653,road_11000105,COUNTERCLOCKWISE,0.550739003003003,Interstate,2,14290
segment_654,road_11000105,COUNTERCLOCKWISE,0.340961,Interstate,2,56587
segment_655,road_11000105,COUNTERCLOCKWISE,0.445508003003003,Interstate,2,53047
segment_656,road_11000105,CLOCKWISE,0.37982300200200203,Interstate,2,77471
segment_657,road_11000105,CLOCKWISE,0.48827100300300297,Interstate,2,68879
segment_658,road_11000105,COUNTERCLOCKWISE,0.310002003003003,Interstate,2,52150
segment_659,road_11000105,CLOCKWISE,2.088519,Interstate,1,64848
segment_660,road_11000105,COUNTERCLOCKWISE,0.49892000400400405,Interstate,1,76134
segment_661,road_11000105,CLOCKWISE,0.798824003003003,Interstate,1,83094
segment_662,road_11000105,COUNTERCLOCKWISE,0.858439,Interstate,1,78949
segment_663,road_11000105,CLOCKWISE,0.37692100100100095,Interstate,1,77324
segment_664,road_11000105,COUNTERCLOCKWISE,2.053742004004004,Interstate,1,88086
segment_665,road_11000105,CLOCKWISE,0.750013001001001,Interstate,1,81222
segment_666,road_11000105,COUNTERCLOCKWISE,0.3447,Interstate,1,71171
segment_667,road_11000105,CLOCKWISE,0.361048003003003,Interstate,1,91604
segment_668,road_11000105,COUNTERCLOCKWISE,0.771052,Interstate,1,69644
segment_669,road_11000105,CLOCKWISE,0.136594002002002,Interstate,1,67757
segment_670,road_11000105,COUNTERCLOCKWISE,0.37081900300300297,Interstate,1,92079
segment_671,road_11000105,CLOCKWISE,0.8382310040040041,Interstate,1,66114
segment_672,road_11000105,CLOCKWISE,0.350252,Interstate,1,66267
segment_673,road_11000105,COUNTERCLOCKWISE,0.306011001001001,Interstate,1,78524
segment_674,road_11000105,CLOCKWISE,0.433533001001001,Interstate,1,68872
segment_675,road_11000105,COUNTERCLOCKWISE,0.9807270030030031,Interstate,1,68008
segment_676,road_11000105,CLOCKWISE,0.40523500300300297,Interstate,1,75901
segment_677,road_11000105,COUNTERCLOCKWISE,0.5611330030030031,Interstate,1,80405
segment_678,road_11000105,CLOCKWISE,0.29420800200200203,Interstate,2,69663
segment_679,road_11000105,COUNTERCLOCKWISE,0.355529004004004,Interstate,1,88293
segment_680,road_11000105,CLOCKWISE,0.490789001001001,Interstate,2,57419
segment_681,road_11000105,CLOCKWISE,2.048264003003003,Interstate,2,35908
segment_682,road_11000105,CLOCKWISE,0.229058,Interstate,2,51172
segment_683,road_11000105,CLOCKWISE,0.267006,Interstate,1,68371
segment_684,road_11000105,CLOCKWISE,0.740171,Interstate,1,77150
segment_685,road_11000105,CLOCKWISE,0.494253004004004,Interstate,1,80375
segment_686,road_11000105,CLOCKWISE,0.189689,Interstate,1,70588
segment_687,road_11000105,CLOCKWISE,0.076956002002002,Interstate,1,49656
segment_688,road_11000105,CLOCKWISE,0.48040700400400405,Interstate,1,41176
segment_689,road_11000105,CLOCKWISE,0.9747900020020019,Interstate,1,84787
segment_690,road_11000105,CLOCKWISE,0.571174004004004,Interstate,1,76763
segment_691,road_11000105,CLOCKWISE,0.238319002002002,Interstate,1,108109
segment_692,road_11000105,CLOCKWISE,0.579178003003003,Interstate,1,54811
segment_693,road_11000105,CLOCKWISE,0.423099004004004,Interstate,1,78829
segment_694,road_11000105,CLOCKWISE,0.34034300100100096,Interstate,1,59092
segment_695,road_11000105,CLOCKWISE,0.456531,Interstate,1,48139
segment_696,road_11000105,CLOCKWISE,0.104340002002002,Interstate,1,45080
segment_697,road_11000105,CLOCKWISE,0.699776,Interstate,2,69046
segment_698,road_11000105,CLOCKWISE,0.231824002002002,Interstate,2,52625
segment_699,road_11000105,CLOCKWISE,0.187293004004004,Interstate,2,56658
segment_700,road_11000105,CLOCKWISE,0.143312001001001,Interstate,2,71299
segment_701,road_11000105,CLOCKWISE,0.197566003003003,Interstate,2,45969
segment_702,road_11000105,CLOCKWISE,0.20791600200200203,Interstate,2,66858
segment_703,road_11000105,CLOCKWISE,0.387780002002002,Interstate,1,77957
segment_704,road_11000105,CLOCKWISE,0.353747001001001,Interstate,1,45662
segment_705,road_11000105,CLOCKWISE,0.240034004004004,Interstate,1,43464
segment_706,road_11000105,CLOCKWISE,0.236027003003003,Interstate,1,67562
segment_707,road_11000105,COUNTERCLOCKWISE,0.321248001001001,Interstate,2,58112
segment_708,road_11000105,COUNTERCLOCKWISE,0.289333004004004,Interstate,2,55530
segment_709,road_11000105,COUNTERCLOCKWISE,0.343501002002002,Interstate,2,44751
segment_710,road_11000105,CLOCKWISE,0.14571200200200202,Interstate,2,82946
segment_711,road_11000105,CLOCKWISE,0.198750004004004,Interstate,2,67039
segment_712,road_11000105,CLOCKWISE,0.395388003003003,Interstate,2,56100
segment_713,road_11000105,CLOCKWISE,0.195483001001001,Interstate,2,68776
segment_714,road_11000105,CLOCKWISE,0.254199002002002,Interstate,2,40772
segment_715,road_11000105,CLOCKWISE,1.699778001001001,Interstate,2,17564
segment_716,road_11000105,CLOCKWISE,0.146951001001001,Interstate,2,13236
segment_717,road_11000105,CLOCKWISE,0.8226510030030031,Interstate,2,10820
segment_718,road_11000105,CLOCKWISE,0.641646001001001,Interstate,2,27623
segment_719,road_11000105,CLOCKWISE,0.465299003003003,Interstate,2,51940
segment_720,road_11000105,CLOCKWISE,0.25260900200200204,Interstate,2,56418
segment_721,road_11000105,CLOCKWISE,0.25107200100100097,Interstate,2,28597
segment_722,road_11000105,CLOCKWISE,1.088743002002002,Interstate,2,64345
segment_723,road_11000105,CLOCKWISE,0.6825520040040041,Interstate,1,52272
segment_724,road_11000105,CLOCKWISE,0.170502004004004,Interstate,1,60595
segment_725,road_11000105,CLOCKWISE,0.389459001001001,Interstate,1,66189
segment_726,road_11000105,CLOCKWISE,0.463358001001001,Interstate,1,53989
segment_727,road_11000105,CLOCKWISE,0.249691001001001,Interstate,1,50583
segment_728,road_11000105,COUNTERCLOCKWISE,0.072435002002002,Interstate,2,72692
segment_729,road_11000105,COUNTERCLOCKWISE,0.162556004004004,Interstate,2,37871
segment_730,road_11000105,CLOCKWISE,0.164522004004004,Interstate,2,57213
segment_731,road_11000105,COUNTERCLOCKWISE,0.350424002002002,Interstate,2,34589
segment_732,road_11000105,COUNTERCLOCKWISE,1.703920003003003,Interstate,2,10274
segment_733,road_11000105,COUNTERCLOCKWISE,0.62338,Interstate,2,10440
segment_734,road_11000105,COUNTERCLOCKWISE,0.604271004004004,Interstate,2,8861
segment_735,road_11000105,COUNTERCLOCKWISE,0.827148004004004,Interstate,2,21544
segment_736,road_11000105,COUNTERCLOCKWISE,0.732952003003003,Interstate,2,34498
segment_737,road_11000105,CLOCKWISE,1.497495001001001,Interstate,2,18492
segment_738,road_11000105,COUNTERCLOCKWISE,0.472251002002002,Interstate,2,39365
segment_739,road_11000105,COUNTERCLOCKWISE,0.27944400200200203,Interstate,2,40912
segment_740,road_11000105,COUNTERCLOCKWISE,1.100022002002002,Interstate,1,38208
segment_741,road_11000105,COUNTERCLOCKWISE,0.622539001001001,Interstate,1,50756
segment_742,road_11000105,COUNTERCLOCKWISE,0.428403,Interstate,1,57294
segment_743,road_11000105,COUNTERCLOCKWISE,0.431676004004004,Interstate,1,49926
segment_744,road_11000105,COUNTERCLOCKWISE,0.240416,Interstate,1,81297
segment_745,road_11000105,COUNTERCLOCKWISE,0.212439004004004,Interstate,1,61115
segment_746,road_11000105,COUNTERCLOCKWISE,0.183178001001001,Interstate,1,43955
segment_747,road_11000105,COUNTERCLOCKWISE,0.375170004004004,Interstate,1,46006
segment_748,road_11000105,COUNTERCLOCKWISE,0.357836002002002,Interstate,1,47267
segment_749,road_11000105,COUNTERCLOCKWISE,0.429694,Interstate,1,51483
segment_750,road_11000105,COUNTERCLOCKWISE,0.536292,Interstate,1,92152
segment_751,road_11000105,COUNTERCLOCKWISE,0.846613001001001,Interstate,2,27064
segment_752,road_11000105,COUNTERCLOCKWISE,0.681963002002002,Interstate,1,74844
segment_753,road_11000105,COUNTERCLOCKWISE,0.265712002002002,Interstate,2,37956
segment_754,road_11000105,COUNTERCLOCKWISE,0.270052,Interstate,2,46649
segment_755,road_11000105,COUNTERCLOCKWISE,0.31373400400400403,Interstate,2,17066
segment_756,road_11000105,CLOCKWISE,0.233600004004004,Interstate,2,63304
segment_757,road_11000105,COUNTERCLOCKWISE,2.059557004004004,Interstate,2,33649
segment_758,road_11000105,COUNTERCLOCKWISE,0.106494,Interstate,2,40473
segment_759,road_11000105,CLOCKWISE,0.501528001001001,Interstate,2,44542
segment_760,road_11000105,COUNTERCLOCKWISE,0.137140004004004,Interstate,2,44895
segment_761,road_11000105,CLOCKWISE,0.604734002002002,Interstate,1,66382
segment_762,road_11000105,COUNTERCLOCKWISE,0.39753900400400405,Interstate,2,54538
segment_763,road_11000105,CLOCKWISE,0.637183002002002,Interstate,1,61817
segment_764,road_11000105,COUNTERCLOCKWISE,0.664167002002002,Interstate,1,55326
segment_765,road_11000105,CLOCKWISE,0.285874003003003,Interstate,1,82902
segment_766,road_11000105,COUNTERCLOCKWISE,0.584100002002002,Interstate,1,45479
segment_767,road_11000105,CLOCKWISE,0.719596004004004,Interstate,1,62493
segment_768,road_11000105,COUNTERCLOCKWISE,0.674806,Interstate,1,61354
segment_769,road_11000105,COUNTERCLOCKWISE,0.710741003003003,Interstate,1,55943
segment_770,road_11000105,CLOCKWISE,0.252689001001001,Interstate,1,51111
segment_771,road_11000105,COUNTERCLOCKWISE,0.164437,Interstate,2,59933
segment_772,road_11000105,COUNTERCLOCKWISE,0.212345001001001,Interstate,2,49864
segment_773,road_11000105,COUNTERCLOCKWISE,0.292697003003003,Interstate,2,45689
segment_774,road_11000105,COUNTERCLOCKWISE,0.195995003003003,Interstate,2,41760
segment_775,road_11000105,COUNTERCLOCKWISE,0.22598300200200203,Interstate,1,54392
segment_776,road_11000105,COUNTERCLOCKWISE,0.506189,Interstate,1,72553
segment_777,road_11000105,COUNTERCLOCKWISE,0.238595,Interstate,1,49092
segment_778,road_11000105,COUNTERCLOCKWISE,0.906302003003003,Interstate,1,100398
segment_779,road_11000105,CLOCKWISE,1.163726002002002,Interstate,1,83305
segment_780,road_11000105,COUNTERCLOCKWISE,1.443764001001001,Interstate,1,89480
segment_781,road_11000105,CLOCKWISE,0.678797,Interstate,1,92528
segment_782,road_11000105,COUNTERCLOCKWISE,0.801806001001001,Interstate,1,70107
segment_783,road_11000105,CLOCKWISE,0.308058002002002,Interstate,1,61501
segment_784,road_11000105,COUNTERCLOCKWISE,0.16314500100100102,Interstate,1,103322
segment_785,road_11000105,COUNTERCLOCKWISE,0.437429002002002,Interstate,1,55479
segment_786,road_11000105,COUNTERCLOCKWISE,0.778626001001001,Interstate,1,92558
segment_787,road_11000105,COUNTERCLOCKWISE,0.229071002002002,Interstate,1,57093
segment_788,road_11000105,COUNTERCLOCKWISE,1.495505,Interstate,2,18022
segment_789,road_11000105,COUNTERCLOCKWISE,0.233926002002002,Interstate,2,19077
segment_790,road_11000105,COUNTERCLOCKWISE,0.118557002002002,Interstate,1,80757
segment_791,road_11000105,CLOCKWISE,0.150446,Interstate,2,10840
segment_792,road_11000105,CLOCKWISE,0.8684250030030031,Interstate,2,12335
segment_793,road_11000105,CLOCKWISE,2.186473004004004,Interstate,2,15164
segment_794,road_11000105,COUNTERCLOCKWISE,0.80719,Interstate,2,11281
segment_795,road_11000105,COUNTERCLOCKWISE,0.062229004004004,Interstate,1,49780
segment_796,road_11000105,CLOCKWISE,0.745377,Interstate,2,15444
segment_797,road_11000105,COUNTERCLOCKWISE,1.984934,Interstate,2,14149
segment_798,road_11000105,COUNTERCLOCKWISE,0.22621100300300298,Interstate,2,75477
segment_799,road_11000105,COUNTERCLOCKWISE,0.241450004004004,Interstate,2,41289
segment_800,road_11000105,COUNTERCLOCKWISE,0.189573003003003,Interstate,2,73619
segment_801,road_11000105,COUNTERCLOCKWISE,0.188221,Interstate,2,41379
segment_802,road_11000105,COUNTERCLOCKWISE,0.732922001001001,Interstate,2,56341
segment_803,road_11000105,COUNTERCLOCKWISE,0.13079900300300298,Interstate,1,77797
segment_804,road_11000105,COUNTERCLOCKWISE,0.16082800300300298,Interstate,2,19142
segment_805,road_11000105,CLOCKWISE,1.017971,Interstate,1,115386
segment_806,road_11000105,CLOCKWISE,1.2154960010010012,Interstate,1,57865
segment_807,road_11000105,COUNTERCLOCKWISE,0.532400003003003,Interstate,1,71998
segment_808,road_11000105,COUNTERCLOCKWISE,0.579653004004004,Interstate,1,54308
segment_809,road_11000105,CLOCKWISE,0.192982003003003,Interstate,2,15377
segment_810,road_11000105,CLOCKWISE,0.601638,Interstate,1,56947
segment_811,road_11000105,COUNTERCLOCKWISE,0.877809,Interstate,1,51307
segment_812,road_11000105,CLOCKWISE,0.062779,Interstate,1,58516
segment_813,road_11000105,COUNTERCLOCKWISE,0.544464002002002,Interstate,1,66435
segment_814,road_11000105,CLOCKWISE,1.062599002002002,Interstate,1,63417
segment_815,road_11000105,COUNTERCLOCKWISE,0.40717100100100095,Interstate,1,72147
segment_816,road_11000105,CLOCKWISE,0.103456003003003,Interstate,1,79100
segment_817,road_11000105,COUNTERCLOCKWISE,0.26931700200200204,Interstate,1,55753
segment_818,road_11000105,CLOCKWISE,0.279452,Interstate,2,24273
segment_819,road_11000105,COUNTERCLOCKWISE,0.974625002002002,Interstate,1,84835
segment_820,road_11000105,COUNTERCLOCKWISE,0.39061400400400403,Interstate,1,43055
segment_821,road_11000105,COUNTERCLOCKWISE,0.249334004004004,Interstate,1,84616
